subletters	ₛ	短縮よみ	U+209B LATIN SUBSCRIPT SMALL LETTER S
sublettert	ₜ	短縮よみ	U+209C LATIN SUBSCRIPT SMALL LETTER T
subletteru	ᵤ	短縮よみ	U+1D64 LATIN SUBSCRIPT SMALL LETTER U
subletterv	ᵥ	短縮よみ	U+1D65 LATIN SUBSCRIPT SMALL LETTER V
subletterx	ₓ	短縮よみ	U+2093 LATIN SUBSCRIPT SMALL LETTER X
1/2	½	短縮よみ	U+00BD VULGAR FRACTION ONE HALF
1/3	⅓	短縮よみ	U+2153 VULGAR FRACTION ONE THIRD
2/3	⅔	短縮よみ	U+2154 VULGAR FRACTION TWO THIRDS
1/4	¼	短縮よみ	U+00BC VULGAR FRACTION ONE QUARTER
3/4	¾	短縮よみ	U+00BE VULGAR FRACTION THREE QUARTERS
1/5	⅕	短縮よみ	U+2155 VULGAR FRACTION ONE FIFTH
2/5	⅖	短縮よみ	U+2156 VULGAR FRACTION TWO FIFTHS
3/5	⅗	短縮よみ	U+2157 VULGAR FRACTION THREE FIFTHS
4/5	⅘	短縮よみ	U+2158 VULGAR FRACTION FOUR FIFTHS
1/6	⅙	短縮よみ	U+2159 VULGAR FRACTION ONE SIXTH
5/6	⅚	短縮よみ	U+215A VULGAR FRACTION FIVE SIXTHS
1/8	⅛	短縮よみ	U+215B VULGAR FRACTION ONE EIGHTH
3/8	⅜	短縮よみ	U+215C VULGAR FRACTION THREE EIGHTHS
5/8	⅝	短縮よみ	U+215D VULGAR FRACTION FIVE EIGHTHS
7/8	⅞	短縮よみ	U+215E VULGAR FRACTION SEVEN EIGHTHS
notleq	≰	短縮よみ	U+2270 NEITHER LESS-THAN NOR EQUAL TO
nleq	≰	短縮よみ	U+2270 NEITHER LESS-THAN NOR EQUAL TO
notgeq	≱	短縮よみ	U+2271 NEITHER GREATER-THAN NOR EQUAL TO
ngeq	≱	短縮よみ	U+2271 NEITHER GREATER-THAN NOR EQUAL TO
lt.eq.not	≰	短縮よみ	U+2270 NEITHER LESS-THAN NOR EQUAL TO
gt.eq.not	≱	短縮よみ	U+2271 NEITHER GREATER-THAN NOR EQUAL TO
